-17.990000000   26.043333333  AXOSO ENRT FV 4464727
-25.923333333   50.000000000  AXOTA ENRT FM 2105431
 10.058694444   34.222083333  AXOTI ENRT HA 2118999
-32.204333333   27.901200000  AXOXI ENRT FA 2105431
 -9.644444444   19.260555556  AXUGO ENRT FN 2105431
-12.490227778   29.124050000  AXULO ENRT FL 2105431
-17.711666667   26.113333333  AXUPI ENRT FL 5917015
  2.006666667   19.195000000  AXUVI ENRT FZ 2105426
 -0.042419444   10.724988889  AYELA ENRT FO 2105411
 12.343544444   37.466291667  AZ015 ENRT HA 2115159
 12.097450000   37.511186111  AZ016 ENRT HA 2115159
